GLT;Obs1989;Obs1990;Obs1991;Obs1992;Obs1993;Obs1994;Obs1995;Obs1996;Obs1997;Obs1998;Obs1999;Obs2000;Obs2001;Obs2002;Obs2003;Obs2004;Obs2005;Obs2006;Obs2007;Obs2008;Obs2009;Obs2010;Obs2011;Obs2012;Obs2013;Obs2014;Obs2015;Obs2016;Obs2017;Obs2018;Obs2019;Obs2020;Obs2021;Obs2022
MK5;0;0;0;0;0;0;0;0;0;1;1;2;0;2;0;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
MK6;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OL7;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OL8;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
P3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RL10;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RL9;0;0;0;0;0;0;0;0;0;1;2;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS1;0;0;0;0;0;0;0;0;0;1;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS2;0;0;0;0;0;0;0;0;0;1;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RV1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RV2;0;0;0;0;0;0;0;0;0;1;1;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ST18;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
ST20;0;0;0;0;0;0;0;0;0;1;1;0;2;2;2;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
TR10;0;0;0;0;0;0;0;0;0;1;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;2;2;2;2;0;0;0;0;0
TR11;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TR12;0;0;0;0;0;0;0;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TR13;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TR9;0;0;0;0;0;0;0;0;0;1;0;2;2;2;2;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
W27;0;0;0;0;0;0;0;0;0;1;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
W28;0;0;0;0;0;0;0;0;0;1;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AS5;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
CA18;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
E19;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
EM11;0;0;0;0;0;0;0;0;0;0;1;0;2;2;2;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
LA33;0;0;0;0;0;0;0;0;0;0;1;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LA34;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LC20;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LC21;0;0;0;0;0;0;0;0;0;0;1;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MA14;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
MA15;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MK7;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MK8;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
O31;0;0;0;0;0;0;0;0;0;0;1;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OL10;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OL9;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
RV3;0;0;0;0;0;0;0;0;0;0;1;1;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RV4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ST21;0;0;0;0;0;0;0;0;0;0;1;0;2;2;2;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
ST22;0;0;0;0;0;0;0;0;0;0;1;0;2;2;2;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
ST23;0;0;0;0;0;0;0;0;0;0;1;0;2;2;2;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
ST24;0;0;0;0;0;0;0;0;0;0;1;0;2;0;2;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
TR14;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
AS6;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
AS7;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AS8;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AS9;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AT4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AT5;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CA19;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CA20;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CS2;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
DI2;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2
E20;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
E21;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IP1;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IP2;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IP3;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JG3;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
JG5;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
KE1;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
KE2;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
KS3;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LA36;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LA37;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LC22;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LC23;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LC24;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MA16;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
MA17;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MA18;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MA19;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
MC10;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MC11;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MC9;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MK10;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
MK11;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MK12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MK9;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
O30;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OL11;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OL12;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OL14;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PI1;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
PI2;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PI3;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PI4;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PI5;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RL11;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RL13;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RV6;0;0;0;0;0;0;0;0;0;0;0;1;2;0;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RV7;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SF1;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SK14;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SK15;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ST27;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ST28;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TR15;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TR16;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
628;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
630;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AS10;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AS12;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AS13;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AS14;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AT6;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0
AT7;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
CA21;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CS1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
CS3;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CS4;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CS5;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CS6;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CS7;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
E22;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
E23;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
E24;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
E25;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ET2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ET3;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ET4;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FX1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
FX2;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;0;2;0;2;2;2;2;2;2;0;0;0;0;0;0
IG1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IG2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JG10;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JG6;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JG7;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JG8;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JG9;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JO1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KE4;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KS1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KS2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KS4;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KS5;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KS6;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LB5;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LC25;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LG11;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LG12;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LX1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LX2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MA20;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MA21;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MA22;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MA23;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MK13;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MK14;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MK15;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MK16;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MS1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MS2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
O36;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
O37;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OL15;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
OL16;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
OL18;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PA1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PA2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PI3.1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
PI6;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
PI7;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
PR2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PT6;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RG1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RG2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RL14;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RL15;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RP1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RV11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RV12;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SE12;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SE13;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SE5.1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SK19.1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ST29;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ST30;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ST31;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ST32;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ST34;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
ST35;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T123;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T14;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T3;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TR17;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TR18;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AL1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AT8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0
AT9;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0
BE1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0
BE2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
